Item_Identifier,level_1,Item_Weight
FDO57,2,20.75
FDO57,3,20.75
FDO57,4,20.75
FDO57,5,
FDO57,6,20.75
FDO57,7,
FDO57,8,20.75
FDO57,9,20.75
FDO58,0,19.6
FDO58,1,19.6
FDO58,2,19.6
FDO58,3,19.6
FDO58,4,
FDO58,5,19.6
FDO58,6,19.6
FDO58,7,19.6
FDO58,8,
FDO60,0,20.0
FDO60,1,20.0
FDO60,2,20.0
FDO60,3,20.0
FDO60,4,20.0
FDO60,5,20.0
FDO60,6,
FDO60,7,20.0
FDO60,8,20.0
FDP01,0,20.75
FDP01,1,20.75
FDP01,2,20.75
FDP01,3,20.75
FDP01,4,20.75
FDP01,5,
FDP01,6,20.75
FDP01,7,20.75
FDP01,8,20.75
FDP03,0,5.15
FDP03,1,5.15
FDP03,2,5.15
FDP03,3,5.15
FDP03,4,5.15
FDP03,5,5.15
FDP03,6,5.15
FDP03,7,
FDP03,8,
FDP03,9,5.15
FDP04,0,15.35
FDP04,1,15.35
FDP04,2,15.35
FDP04,3,
FDP04,4,15.35
FDP04,5,15.35
FDP04,6,15.35
FDP04,7,
FDP04,8,15.35
FDP07,0,18.2
FDP07,1,18.2
FDP07,2,18.2
FDP07,3,18.2
FDP07,4,18.2
FDP07,5,18.2
FDP07,6,18.2
FDP07,7,18.2
FDP07,8,
FDP08,0,20.5
FDP08,1,20.5
FDP08,2,20.5
FDP08,3,20.5
FDP08,4,20.5
FDP08,5,20.5
FDP08,6,20.5
FDP08,7,
FDP09,0,19.75
FDP09,1,19.75
FDP09,2,19.75
FDP09,3,
FDP09,4,
FDP09,5,19.75
FDP09,6,19.75
FDP09,7,19.75
FDP09,8,19.75
FDP09,9,19.75
FDP10,0,
FDP10,1,19.0
FDP10,2,19.0
FDP10,3,19.0
FDP10,4,19.0
FDP10,5,19.0
FDP10,6,19.0
FDP10,7,19.0
FDP10,8,19.0
FDP10,9,
FDP11,0,15.85
FDP11,1,15.85
FDP11,2,
FDP11,3,15.85
FDP11,4,15.85
FDP11,5,15.85
FDP11,6,
FDP11,7,15.85
FDP11,8,15.85
FDP11,9,15.85
FDP12,0,9.8
FDP12,1,9.8
FDP12,2,9.8
FDP12,3,9.8
FDP12,4,9.8
FDP12,5,
FDP12,6,9.8
FDP12,7,9.8
FDP13,0,8.1
FDP13,1,
FDP13,2,8.1
FDP13,3,
FDP13,4,8.1
FDP13,5,8.1
FDP13,6,8.1
FDP13,7,8.1
FDP13,8,8.1
FDP15,0,15.2
FDP15,1,
FDP15,2,15.2
FDP15,3,15.2
FDP15,4,
FDP15,5,15.2
FDP15,6,15.2
FDP15,7,15.2
FDP15,8,15.2
FDP15,9,15.2
FDP16,0,18.6
FDP16,1,18.6
FDP16,2,18.6
FDP16,3,18.6
FDP16,4,18.6
FDP16,5,
FDP16,6,18.6
FDP16,7,18.6
FDP16,8,18.6
FDP19,0,11.5
FDP19,1,11.5
FDP19,2,11.5
FDP19,3,11.5
FDP19,4,11.5
FDP19,5,11.5
FDP19,6,11.5
FDP19,7,11.5
FDP19,8,
FDP20,0,19.85
FDP20,1,19.85
FDP20,2,19.85
FDP20,3,19.85
FDP20,4,19.85
FDP20,5,
FDP20,6,19.85
FDP20,7,19.85
FDP21,0,
FDP21,1,7.42
FDP21,2,
FDP21,3,7.42
FDP21,4,7.42
FDP21,5,7.42
FDP21,6,7.42
FDP21,7,7.42
FDP21,8,7.42
FDP21,9,7.42
FDP22,0,
FDP22,1,14.65
FDP22,2,14.65
FDP22,3,14.65
FDP22,4,14.65
FDP22,5,14.65
FDP22,6,14.65
FDP22,7,14.65
FDP23,0,
FDP23,1,6.71
FDP23,2,6.71
FDP23,3,6.71
FDP23,4,6.71
FDP23,5,6.71
FDP23,6,
FDP23,7,6.71
FDP23,8,6.71
FDP23,9,6.71
FDP24,0,20.6
FDP24,1,20.6
FDP24,2,
FDP24,3,20.6
FDP24,4,20.6
FDP24,5,20.6
FDP24,6,20.6
FDP24,7,20.6
FDP24,8,20.6
FDP25,0,15.2
FDP25,1,
FDP25,2,
FDP25,3,15.2
FDP25,4,15.2
FDP25,5,15.2
FDP25,6,15.2
FDP25,7,15.2
FDP25,8,15.2
FDP25,9,15.2
FDP26,0,7.785
FDP26,1,7.785
FDP26,2,
FDP26,3,7.785
FDP26,4,7.785
FDP26,5,7.785
FDP26,6,7.785
FDP26,7,7.785
FDP26,8,
FDP27,0,8.155
FDP27,1,8.155
FDP27,2,8.155
FDP27,3,
FDP27,4,8.155
FDP27,5,
FDP27,6,8.155
FDP27,7,8.155
FDP27,8,8.155
FDP27,9,8.155
FDP28,0,13.65
FDP28,1,13.65
FDP28,2,13.65
FDP28,3,13.65
FDP28,4,13.65
FDP28,5,13.65
FDP28,6,13.65
FDP28,7,13.65
FDP28,8,
FDP31,0,21.1
FDP31,1,21.1
FDP31,2,
FDP31,3,21.1
FDP31,4,21.1
FDP31,5,21.1
FDP31,6,21.1
FDP31,7,21.1
FDP32,0,6.65
FDP32,1,6.65
FDP32,2,6.65
FDP32,3,6.65
FDP32,4,6.65
FDP32,5,6.65
FDP32,6,6.65
FDP32,7,
FDP32,8,6.65
FDP33,0,18.7
FDP33,1,18.7
FDP33,2,
FDP33,3,18.7
FDP33,4,
FDP33,5,18.7
FDP33,6,18.7
FDP33,7,18.7
FDP33,8,18.7
FDP33,9,18.7
FDP34,0,12.85
FDP34,1,12.85
FDP34,2,12.85
FDP34,3,
FDP34,4,12.85
FDP34,5,
FDP34,6,12.85
FDP34,7,12.85
FDP34,8,12.85
FDP36,0,10.395
FDP36,1,10.395
FDP36,2,10.395
FDP36,3,10.395
FDP36,4,10.395
FDP36,5,10.395
FDP36,6,10.395
FDP36,7,
FDP37,0,15.6
FDP37,1,15.6
FDP37,2,15.6
FDP37,3,15.6
FDP37,4,
FDP37,5,15.6
FDP37,6,15.6
FDP37,7,
FDP37,8,15.6
FDP37,9,15.6
FDP38,0,10.1
FDP38,1,10.1
FDP38,2,10.1
FDP38,3,
FDP38,4,10.1
FDP38,5,10.1
FDP38,6,10.1
FDP38,7,10.1
FDP38,8,10.1
FDP38,9,
FDP39,0,12.65
FDP39,1,12.65
FDP39,2,12.65
FDP39,3,
FDP39,4,12.65
FDP39,5,
FDP39,6,12.65
FDP39,7,12.65
FDP39,8,12.65
FDP39,9,12.65
FDP40,0,4.555
FDP40,1,
FDP40,2,4.555
FDP40,3,4.555
FDP40,4,4.555
FDP40,5,4.555
FDP40,6,4.555
FDP40,7,
FDP40,8,4.555
FDP44,0,16.5
FDP44,1,16.5
FDP44,2,16.5
FDP44,3,16.5
FDP44,4,16.5
FDP44,5,16.5
FDP44,6,16.5
FDP44,7,16.5
FDP44,8,
FDP45,0,15.7
FDP45,1,15.7
FDP45,2,15.7
FDP45,3,15.7
FDP45,4,
FDP45,5,15.7
FDP45,6,15.7
FDP45,7,15.7
FDP45,8,
FDP46,0,15.35
FDP46,1,
FDP46,2,15.35
FDP46,3,15.35
FDP46,4,15.35
FDP46,5,
FDP46,6,15.35
FDP46,7,15.35
FDP46,8,15.35
FDP48,0,
FDP48,1,7.52
FDP48,2,7.52
FDP48,3,7.52
FDP48,4,7.52
FDP48,5,7.52
FDP48,6,7.52
FDP48,7,
FDP48,8,7.52
FDP49,0,9.0
FDP49,1,9.0
FDP49,2,9.0
FDP49,3,9.0
FDP49,4,
FDP49,5,9.0
FDP49,6,
FDP49,7,9.0
FDP49,8,9.0
FDP51,0,13.85
FDP51,1,13.85
FDP51,2,
FDP51,3,13.85
FDP51,4,
FDP51,5,13.85
FDP51,6,13.85
FDP51,7,13.85
FDP51,8,13.85
FDP52,0,18.7
FDP52,1,
FDP52,2,18.7
FDP52,3,18.7
FDP52,4,18.7
FDP52,5,18.7
FDP52,6,18.7
FDP52,7,18.7
FDP52,8,
FDP56,0,8.185
FDP56,1,8.185
FDP56,2,
FDP56,3,8.185
FDP56,4,8.185
FDP56,5,8.185
FDP56,6,8.185
FDP56,7,
FDP56,8,8.185
FDP57,0,17.5
FDP57,1,17.5
FDP57,2,17.5
FDP57,3,17.5
FDP57,4,17.5
FDP57,5,17.5
FDP57,6,
FDP57,7,17.5
FDP57,8,17.5
FDP58,0,11.1
FDP58,1,
FDP58,2,11.1
FDP58,3,11.1
FDP58,4,11.1
FDP58,5,11.1
FDP58,6,11.1
FDP58,7,
FDP58,8,11.1
FDP59,0,20.85
FDP59,1,20.85
FDP59,2,20.85
FDP59,3,20.85
FDP59,4,
FDP59,5,20.85
FDP59,6,20.85
FDP59,7,20.85
FDP59,8,20.85
FDP59,9,
FDP60,0,17.35
FDP60,1,17.35
FDP60,2,17.35
FDP60,3,17.35
FDP60,4,
FDP60,5,17.35
FDP60,6,17.35
FDP60,7,17.35
FDQ01,0,19.7
FDQ01,1,19.7
FDQ01,2,19.7
FDQ01,3,19.7
FDQ01,4,19.7
FDQ01,5,19.7
FDQ01,6,
FDQ01,7,19.7
FDQ03,0,
FDQ03,1,15.0
FDQ03,2,15.0
FDQ03,3,15.0
FDQ03,4,15.0
FDQ03,5,
FDQ03,6,15.0
FDQ03,7,15.0
FDQ03,8,15.0
FDQ03,9,15.0
FDQ04,0,
FDQ04,1,6.4
FDQ04,2,6.4
FDQ04,3,
FDQ04,4,6.4
FDQ04,5,6.4
FDQ04,6,6.4
FDQ04,7,6.4
FDQ04,8,6.4
FDQ04,9,6.4
FDQ07,0,15.1
FDQ07,1,15.1
FDQ07,2,15.1
FDQ07,3,15.1
FDQ07,4,
FDQ07,5,
FDQ07,6,15.1
FDQ07,7,15.1
FDQ07,8,15.1
FDQ08,0,
FDQ08,1,15.7
FDQ08,2,15.7
FDQ08,3,15.7
FDQ08,4,
FDQ08,5,15.7
FDQ08,6,15.7
FDQ08,7,15.7
FDQ08,8,15.7
FDQ08,9,15.7
FDQ09,0,7.235
FDQ09,1,7.235
FDQ09,2,7.235
FDQ09,3,7.235
FDQ09,4,7.235
FDQ09,5,
FDQ09,6,7.235
FDQ09,7,
FDQ09,8,7.235
FDQ10,0,12.85
FDQ10,1,12.85
FDQ10,2,12.85
FDQ10,3,12.85
FDQ10,4,
FDQ10,5,12.85
FDQ10,6,
FDQ10,7,12.85
FDQ10,8,12.85
FDQ11,0,5.695
FDQ11,1,5.695
FDQ11,2,
FDQ11,3,
FDQ11,4,5.695
FDQ11,5,5.695
FDQ11,6,5.695
FDQ11,7,5.695
FDQ11,8,5.695
FDQ11,9,5.695
FDQ12,0,
FDQ12,1,12.65
FDQ12,2,
FDQ12,3,12.65
FDQ12,4,12.65
FDQ12,5,12.65
FDQ12,6,12.65
FDQ12,7,12.65
FDQ12,8,12.65
FDQ12,9,12.65
FDQ13,0,11.1
FDQ13,1,
FDQ13,2,11.1
FDQ13,3,11.1
FDQ13,4,
FDQ13,5,11.1
FDQ13,6,11.1
FDQ13,7,11.1
FDQ13,8,11.1
FDQ14,0,9.27
FDQ14,1,9.27
FDQ14,2,9.27
FDQ14,3,9.27
FDQ14,4,
FDQ14,5,9.27
FDQ14,6,
FDQ14,7,9.27
FDQ14,8,9.27
FDQ14,9,9.27
FDQ15,0,
FDQ15,1,20.35
FDQ15,2,20.35
FDQ15,3,20.35
FDQ15,4,20.35
FDQ15,5,20.35
FDQ15,6,20.35
FDQ15,7,20.35
FDQ15,8,20.35
FDQ16,0,19.7
FDQ16,1,19.7
FDQ16,2,19.7
FDQ16,3,19.7
FDQ16,4,19.7
FDQ16,5,
FDQ16,6,19.7
FDQ16,7,19.7
FDQ16,8,
FDQ19,0,7.35
FDQ19,1,7.35
FDQ19,2,
FDQ19,3,7.35
FDQ19,4,7.35
FDQ19,5,7.35
FDQ19,6,7.35
FDQ19,7,7.35
FDQ19,8,7.35
FDQ19,9,
FDQ20,0,8.325
FDQ20,1,
FDQ20,2,8.325
FDQ20,3,8.325
FDQ20,4,8.325
FDQ20,5,8.325
FDQ20,6,8.325
FDQ20,7,8.325
FDQ20,8,8.325
FDQ21,0,21.25
FDQ21,1,21.25
FDQ21,2,21.25
FDQ21,3,21.25
FDQ21,4,21.25
FDQ21,5,21.25
FDQ21,6,
FDQ21,7,
FDQ21,8,21.25
FDQ22,0,16.75
FDQ22,1,16.75
FDQ22,2,
FDQ22,3,16.75
FDQ22,4,16.75
FDQ22,5,16.75
FDQ22,6,16.75
FDQ22,7,16.75
FDQ23,0,6.55
FDQ23,1,
FDQ23,2,6.55
FDQ23,3,
FDQ23,4,6.55
FDQ23,5,6.55
FDQ23,6,6.55
FDQ23,7,6.55
FDQ23,8,6.55
FDQ24,0,
FDQ24,1,15.7
FDQ24,2,15.7
FDQ24,3,15.7
FDQ24,4,15.7
FDQ24,5,15.7
FDQ24,6,15.7
FDQ24,7,
FDQ24,8,15.7
FDQ25,0,
FDQ25,1,8.63
FDQ25,2,8.63
FDQ25,3,8.63
FDQ25,4,8.63
FDQ25,5,8.63
FDQ25,6,8.63
FDQ25,7,8.63
FDQ25,8,8.63
FDQ26,0,13.5
FDQ26,1,13.5
FDQ26,2,13.5
FDQ26,3,13.5
FDQ26,4,
FDQ26,5,13.5
FDQ26,6,13.5
FDQ26,7,13.5
FDQ26,8,13.5
FDQ27,0,
FDQ27,1,5.19
FDQ27,2,5.19
FDQ27,3,5.19
FDQ27,4,5.19
FDQ27,5,
FDQ27,6,5.19
FDQ27,7,5.19
FDQ27,8,5.19
FDQ28,0,14.0
FDQ28,1,
FDQ28,2,14.0
FDQ28,3,14.0
FDQ28,4,14.0
FDQ28,5,14.0
FDQ28,6,14.0
FDQ28,7,
FDQ28,8,14.0
FDQ28,9,14.0
FDQ31,0,5.785
FDQ31,1,5.785
FDQ31,2,5.785
FDQ31,3,
FDQ31,4,5.785
FDQ31,5,5.785
FDQ31,6,5.785
FDQ31,7,
FDQ31,8,5.785
FDQ31,9,5.785
FDQ32,0,17.85
FDQ32,1,17.85
FDQ32,2,17.85
FDQ32,3,
FDQ32,4,17.85
FDQ32,5,
FDQ32,6,17.85
FDQ32,7,17.85
FDQ32,8,17.85
FDQ33,0,13.35
FDQ33,1,13.35
FDQ33,2,
FDQ33,3,13.35
FDQ33,4,13.35
FDQ33,5,13.35
FDQ33,6,13.35
FDQ33,7,13.35
FDQ33,8,13.35
FDQ34,0,10.85
FDQ34,1,
FDQ34,2,10.85
FDQ34,3,10.85
FDQ34,4,10.85
FDQ34,5,10.85
FDQ34,6,10.85
FDQ34,7,10.85
FDQ34,8,
FDQ36,0,
FDQ36,1,7.855
FDQ36,2,7.855
FDQ36,3,7.855
FDQ36,4,7.855
FDQ36,5,7.855
FDQ36,6,7.855
FDQ36,7,7.855
FDQ36,8,
FDQ37,0,20.75
FDQ37,1,20.75
FDQ37,2,20.75
FDQ37,3,20.75
FDQ37,4,
FDQ37,5,20.75
FDQ37,6,
FDQ37,7,20.75
FDQ37,8,20.75
FDQ37,9,20.75
FDQ39,0,14.8
FDQ39,1,14.8
FDQ39,2,14.8
FDQ39,3,
FDQ39,4,14.8
FDQ39,5,14.8
FDQ39,6,14.8
FDQ39,7,14.8
FDQ39,8,14.8
FDQ40,0,11.1
FDQ40,1,11.1
FDQ40,2,11.1
FDQ40,3,11.1
FDQ40,4,11.1
FDQ40,5,11.1
FDQ40,6,
FDQ40,7,
FDQ40,8,11.1
FDQ40,9,11.1
FDQ44,0,20.5
FDQ44,1,20.5
FDQ44,2,20.5
FDQ44,3,20.5
FDQ44,4,20.5
FDQ44,5,20.5
FDQ44,6,20.5
FDQ44,7,
FDQ45,0,9.5
FDQ45,1,9.5
FDQ45,2,9.5
FDQ45,3,
FDQ45,4,9.5
FDQ45,5,
FDQ45,6,9.5
FDQ45,7,9.5
FDQ45,8,9.5
FDQ45,9,9.5
FDQ46,0,7.51
FDQ46,1,7.51
FDQ46,2,7.51
FDQ46,3,7.51
FDQ46,4,7.51
FDQ46,5,7.51
FDQ46,6,7.51
FDQ46,7,
FDQ47,0,7.155
FDQ47,1,7.155
FDQ47,2,7.155
FDQ47,3,7.155
FDQ47,4,7.155
FDQ47,5,7.155
FDQ47,6,
FDQ47,7,7.155
FDQ47,8,7.155
FDQ47,9,
FDQ48,0,14.3
FDQ48,1,
FDQ48,2,14.3
FDQ48,3,14.3
FDQ48,4,14.3
FDQ48,5,14.3
FDQ48,6,14.3
FDQ48,7,14.3
FDQ49,0,
FDQ49,1,20.2
FDQ49,2,20.2
FDQ49,3,20.2
FDQ49,4,
FDQ49,5,20.2
FDQ49,6,20.2
FDQ49,7,20.2
FDQ49,8,20.2
FDQ49,9,20.2
FDQ51,0,16.0
FDQ51,1,16.0
FDQ51,2,
FDQ51,3,16.0
FDQ51,4,16.0
FDQ51,5,16.0
FDQ51,6,16.0
FDQ51,7,16.0
FDQ51,8,16.0
FDQ52,0,17.0
FDQ52,1,
FDQ52,2,17.0
FDQ52,3,17.0
FDQ52,4,17.0
FDQ52,5,17.0
FDQ52,6,17.0
FDQ52,7,17.0
FDQ52,8,17.0
FDQ55,0,13.65
FDQ55,1,13.65
FDQ55,2,13.65
FDQ55,3,
FDQ55,4,13.65
FDQ55,5,13.65
FDQ55,6,13.65
FDQ55,7,13.65
FDQ56,0,6.59
FDQ56,1,6.59
FDQ56,2,6.59
FDQ56,3,
FDQ56,4,6.59
FDQ56,5,6.59
FDQ56,6,6.59
FDQ56,7,6.59
FDQ56,8,6.59
FDQ57,0,
FDQ57,1,7.275
FDQ57,2,
FDQ57,3,7.275
FDQ57,4,7.275
FDQ57,5,7.275
FDQ57,6,7.275
FDQ57,7,7.275
FDQ57,8,7.275
FDQ58,0,7.315
FDQ58,1,7.315
FDQ58,2,7.315
FDQ58,3,7.315
FDQ58,4,7.315
FDQ58,5,
FDQ58,6,7.315
FDQ58,7,7.315
FDQ58,8,
FDQ59,0,9.8
FDQ59,1,9.8
FDQ59,2,9.8
FDQ59,3,
FDQ59,4,9.8
FDQ59,5,9.8
FDQ59,6,9.8
FDQ59,7,9.8
FDQ60,0,
FDQ60,1,6.195
FDQ60,2,6.195
FDQ60,3,6.195
FDQ60,4,
FDQ60,5,6.195
FDQ60,6,6.195
FDQ60,7,6.195
FDQ60,8,6.195
FDR01,0,5.405
FDR01,1,5.405
FDR01,2,
FDR01,3,5.405
FDR01,4,5.405
FDR01,5,5.405
FDR01,6,
FDR01,7,5.405
FDR01,8,5.405
FDR02,0,16.7
FDR02,1,16.7
FDR02,2,16.7
FDR02,3,16.7
FDR02,4,16.7
FDR02,5,16.7
FDR02,6,16.7
FDR02,7,
FDR02,8,
FDR02,9,16.7
FDR03,0,15.7
FDR03,1,15.7
FDR03,2,
FDR03,3,15.7
FDR03,4,15.7
FDR03,5,15.7
FDR03,6,15.7
FDR03,7,15.7
FDR04,0,7.075
FDR04,1,7.075
FDR04,2,7.075
FDR04,3,7.075
FDR04,4,7.075
FDR04,5,7.075
FDR04,6,7.075
FDR04,7,
FDR04,8,7.075
FDR07,0,
FDR07,1,21.35
FDR07,2,
FDR07,3,21.35
FDR07,4,21.35
FDR07,5,21.35
FDR07,6,21.35
FDR07,7,21.35
FDR07,8,21.35
FDR07,9,21.35
FDR08,0,18.7
FDR08,1,18.7
FDR08,2,
FDR08,3,18.7
FDR08,4,18.7
FDR08,5,18.7
FDR08,6,18.7
FDR08,7,
FDR09,0,18.25
FDR09,1,18.25
FDR09,2,18.25
FDR09,3,18.25
FDR09,4,
FDR09,5,18.25
FDR09,6,18.25
FDR09,7,
FDR09,8,18.25
FDR09,9,18.25
FDR10,0,17.6
FDR10,1,17.6
FDR10,2,17.6
FDR10,3,17.6
FDR10,4,17.6
FDR10,5,
FDR10,6,17.6
FDR10,7,17.6
FDR10,8,17.6
FDR11,0,10.5
FDR11,1,10.5
FDR11,2,10.5
FDR11,3,10.5
FDR11,4,10.5
FDR11,5,10.5
FDR11,6,
FDR11,7,10.5
FDR11,8,10.5
FDR12,0,
FDR12,1,
FDR12,2,12.6
FDR12,3,12.6
FDR12,4,12.6
FDR12,5,12.6
FDR12,6,12.6
FDR12,7,12.6
FDR12,8,12.6
FDR12,9,12.6
FDR13,0,9.895
FDR13,1,9.895
FDR13,2,9.895
FDR13,3,9.895
FDR13,4,9.895
FDR13,5,
FDR13,6,9.895
FDR13,7,9.895
FDR13,8,
FDR13,9,9.895
FDR14,0,11.65
FDR14,1,
FDR14,2,
FDR14,3,11.65
FDR14,4,11.65
FDR14,5,11.65
FDR14,6,11.65
FDR14,7,11.65
FDR14,8,11.65
FDR14,9,11.65
FDR15,0,9.3
FDR15,1,
FDR15,2,9.3
FDR15,3,9.3
FDR15,4,9.3
FDR15,5,
FDR15,6,9.3
FDR15,7,9.3
FDR15,8,9.3
FDR15,9,9.3
FDR16,0,5.845
FDR16,1,5.845
FDR16,2,5.845
FDR16,3,5.845
FDR16,4,
FDR16,5,5.845
FDR16,6,
FDR16,7,5.845
FDR16,8,5.845
FDR16,9,5.845
FDR19,0,13.5
FDR19,1,13.5
FDR19,2,13.5
FDR19,3,
FDR19,4,13.5
FDR19,5,13.5
FDR19,6,13.5
FDR19,7,13.5
FDR19,8,13.5
FDR19,9,
FDR20,0,20.0
FDR20,1,20.0
FDR20,2,20.0
FDR20,3,20.0
FDR20,4,20.0
FDR20,5,20.0
FDR20,6,20.0
FDR20,7,20.0
FDR20,8,
FDR21,0,19.7
FDR21,1,19.7
FDR21,2,19.7
FDR21,3,
FDR21,4,19.7
FDR21,5,19.7
FDR21,6,19.7
FDR21,7,19.7
FDR21,8,19.7
FDR21,9,
FDR22,0,19.35
FDR22,1,19.35
FDR22,2,19.35
FDR22,3,19.35
FDR22,4,19.35
FDR22,5,
FDR22,6,19.35
FDR22,7,19.35
FDR22,8,19.35
FDR23,0,15.85
FDR23,1,
FDR23,2,
FDR23,3,15.85
FDR23,4,15.85
FDR23,5,15.85
FDR23,6,15.85
FDR23,7,15.85
FDR23,8,15.85
FDR23,9,15.85
FDR24,0,17.35
FDR24,1,17.35
FDR24,2,17.35
FDR24,3,17.35
FDR24,4,
FDR24,5,17.35
FDR24,6,17.35
FDR24,7,17.35
FDR24,8,
FDR25,0,17.0
FDR25,1,17.0
FDR25,2,17.0
FDR25,3,17.0
FDR25,4,
FDR25,5,17.0
FDR25,6,17.0
FDR25,7,17.0
FDR26,0,20.7
FDR26,1,20.7
FDR26,2,20.7
FDR26,3,20.7
FDR26,4,20.7
FDR26,5,20.7
FDR26,6,
FDR26,7,20.7
FDR26,8,20.7
FDR27,0,15.1
FDR27,1,15.1
FDR27,2,15.1
FDR27,3,15.1
FDR27,4,15.1
FDR27,5,
FDR27,6,15.1
FDR27,7,15.1
FDR27,8,
FDR27,9,15.1
FDR28,0,13.85
FDR28,1,13.85
FDR28,2,13.85
FDR28,3,13.85
FDR28,4,13.85
FDR28,5,13.85
FDR28,6,
FDR28,7,13.85
FDR28,8,13.85
FDR31,0,
FDR31,1,6.46
FDR31,2,6.46
FDR31,3,6.46
FDR31,4,
FDR31,5,6.46
FDR31,6,6.46
FDR31,7,6.46
FDR31,8,6.46
FDR31,9,6.46
FDR32,0,
FDR32,1,6.78
FDR32,2,6.78
FDR32,3,6.78
FDR32,4,6.78
FDR32,5,
FDR32,6,6.78
FDR32,7,6.78
FDR32,8,6.78
FDR33,0,7.31
FDR33,1,7.31
FDR33,2,7.31
FDR33,3,7.31
FDR33,4,
FDR33,5,7.31
FDR33,6,
FDR33,7,7.31
FDR33,8,7.31
FDR33,9,7.31
FDR34,0,17.0
FDR34,1,17.0
FDR34,2,17.0
FDR34,3,17.0
FDR34,4,17.0
FDR34,5,17.0
FDR34,6,17.0
FDR34,7,
FDR34,8,
FDR35,0,12.5
FDR35,1,12.5
FDR35,2,
FDR35,3,12.5
FDR35,4,12.5
FDR35,5,12.5
FDR35,6,12.5
FDR35,7,12.5
FDR36,0,6.715
FDR36,1,6.715
FDR36,2,6.715
FDR36,3,6.715
FDR36,4,6.715
FDR36,5,6.715
FDR36,6,
FDR36,7,6.715
FDR36,8,6.715
FDR37,0,16.5
FDR37,1,16.5
FDR37,2,16.5
FDR37,3,16.5
FDR37,4,16.5
FDR37,5,
FDR37,6,16.5
FDR37,7,
FDR37,8,16.5
FDR37,9,16.5
FDR39,0,20.35
FDR39,1,20.35
FDR39,2,20.35
FDR39,3,
FDR39,4,20.35
FDR39,5,20.35
FDR39,6,20.35
FDR39,7,20.35
FDR40,0,9.1
FDR40,1,9.1
FDR40,2,
FDR40,3,9.1
FDR40,4,9.1
FDR40,5,9.1
FDR40,6,9.1
FDR40,7,
FDR40,8,9.1
FDR43,0,
FDR43,1,18.2
FDR43,2,18.2
FDR43,3,18.2
FDR43,4,18.2
FDR43,5,18.2
FDR43,6,18.2
FDR43,7,18.2
FDR43,8,18.2
FDR44,0,6.11
FDR44,1,6.11
FDR44,2,6.11
FDR44,3,6.11
FDR44,4,
FDR44,5,6.11
FDR44,6,6.11
FDR44,7,6.11
FDR44,8,6.11
FDR45,0,10.8
FDR45,1,10.8
FDR45,2,10.8
FDR45,3,
FDR45,4,10.8
FDR45,5,10.8
FDR45,6,10.8
FDR45,7,10.8
FDR45,8,10.8
FDR46,0,16.85
FDR46,1,
FDR46,2,
FDR46,3,16.85
FDR46,4,16.85
FDR46,5,16.85
FDR46,6,16.85
FDR46,7,16.85
FDR46,8,16.85
FDR46,9,16.85
FDR47,0,17.85
FDR47,1,
FDR47,2,17.85
FDR47,3,17.85
FDR47,4,17.85
FDR47,5,17.85
FDR47,6,17.85
FDR47,7,17.85
FDR47,8,17.85
FDR47,9,
FDR48,0,11.65
FDR48,1,
FDR48,2,11.65
FDR48,3,11.65
FDR48,4,11.65
FDR48,5,11.65
FDR48,6,11.65
FDR48,7,11.65
FDR48,8,11.65
FDR48,9,
FDR49,0,8.71
FDR49,1,8.71
FDR49,2,8.71
FDR49,3,8.71
FDR49,4,8.71
FDR49,5,8.71
FDR49,6,
FDR49,7,8.71
FDR49,8,8.71
FDR51,0,
FDR51,1,9.035
FDR51,2,9.035
FDR51,3,9.035
FDR51,4,9.035
FDR51,5,9.035
FDR51,6,9.035
FDR52,0,12.65
FDR52,1,12.65
FDR52,2,12.65
FDR52,3,12.65
FDR52,4,
FDR52,5,12.65
FDR52,6,
FDR52,7,12.65
FDR52,8,12.65
FDR52,9,12.65
FDR55,0,12.15
FDR55,1,12.15
FDR55,2,
FDR55,3,12.15
FDR55,4,12.15
FDR55,5,12.15
FDR55,6,12.15
FDR55,7,12.15
FDR56,0,
FDR56,1,15.5
FDR56,2,15.5
FDR56,3,15.5
FDR56,4,15.5
FDR56,5,15.5
FDR56,6,15.5
FDR56,7,15.5
FDR56,8,15.5
FDR57,0,5.675
FDR57,1,5.675
FDR57,2,5.675
FDR57,3,5.675
FDR57,4,
FDR57,5,5.675
FDR57,6,5.675
FDR57,7,5.675
FDR58,0,6.675
FDR58,1,
FDR58,2,6.675
FDR58,3,6.675
FDR58,4,6.675
FDR58,5,6.675
FDR58,6,6.675
FDR58,7,6.675
FDR58,8,6.675
FDR59,0,14.5
FDR59,1,14.5
FDR59,2,14.5
FDR59,3,14.5
FDR59,4,14.5
FDR59,5,14.5
FDR59,6,14.5
FDR59,7,
FDR59,8,14.5
FDR60,0,14.3
FDR60,1,14.3
FDR60,2,14.3
FDR60,3,14.3
FDR60,4,14.3
FDR60,5,
FDR60,6,14.3
FDR60,7,14.3
FDS01,0,
FDS01,1,11.6
FDS01,2,
FDS01,3,11.6
FDS01,4,11.6
FDS01,5,11.6
FDS01,6,11.6
FDS01,7,11.6
FDS01,8,11.6
FDS01,9,11.6
FDS02,0,
FDS02,1,
FDS02,2,10.195
FDS02,3,10.195
FDS02,4,10.195
FDS02,5,10.195
FDS02,6,10.195
FDS02,7,10.195
FDS02,8,10.195
FDS03,0,
FDS03,1,7.825
FDS03,2,
